,학교명,소재지지번주소,소재지도로명주소,위도,경도
520,서울장수초등학교,서울특별시 양천구 신정동 1288-2,서울특별시 양천구 신정로13가길 30 (신정동),37.5129972017,126.8451597352
521,서울온곡초등학교,서울특별시 노원구 상계동 638,서울특별시 노원구 한글비석로52길 59 (상계동.온곡초등학교),37.6675405407,127.0659829
522,서울신용산초등학교,서울특별시 용산구 이촌동 301-75,서울특별시 용산구 이촌로 255 . 301-75번지 (이촌동),37.5206295929,126.9753662601
523,해성여자고등학교,서울특별시 동대문구 전농동 90-3,서울특별시 동대문구 전농로20길 31 (전농동.해성여자고등학교),37.5818725994,127.0569768791
524,경원중학교,서울특별시 서초구 잠원동 66-1,서울특별시 서초구 신반포로33길 39 (잠원동.경원중학교),37.5115815961,127.0090182547
525,서울동일초등학교,서울특별시 노원구 상계동 655,서울특별시 노원구 한글비석로 566. 서울동일초등학교 (상계동),37.6664957164,127.0523447365
526,경복비즈니스고등학교,서울특별시 강서구 등촌동 131,서울특별시 강서구 화곡로 379 (등촌동131),37.55802536,126.8526702733
527,송곡고등학교,서울특별시 중랑구 망우동 239-1,서울특별시 중랑구 양원역로 50 (망우동),37.6058454355,127.1064637349
528,서울대은초등학교,서울특별시 은평구 대조동 82-5,서울특별시 은평구 통일로69길 12-15 . 서울대은초등학교 (대조동),37.6123671176,126.9258698111
529,서울방학초등학교,서울특별시 도봉구 방학동 302,서울특별시 도봉구 도당로9길 34 (방학동),37.6639337284,127.0327479554
530,서울문영여자중학교,서울특별시 관악구 봉천동 1695,서울특별시 관악구 관악로 85 . 서울문영여자중학교 (봉천동),37.4729045674,126.9509180627
531,자양중학교,서울특별시 광진구 자양동 524-10,서울특별시 광진구 뚝섬로41길 33 (자양동.서울자양중학교),37.5353980502,127.0743839716
532,서울증산초등학교,서울특별시 은평구 증산동 212,서울특별시 은평구 증산서길 61 (증산동),37.5825652695,126.9042764465
533,서울예술고등학교,서울특별시 종로구 평창동 217,서울특별시 종로구 평창문화로 70 (평창동),37.6057568225,126.967890699
534,반포중학교,서울특별시 서초구 반포동 936,서울특별시 서초구 신반포로 67 (반포동.반포중학교),37.50304393,126.9916039978
535,서울중원초등학교,서울특별시 노원구 중계동 502,서울특별시 노원구 섬밭로 316 (중계동),37.6439822913,127.0627832
536,장원중학교,서울특별시 중구 신당동 432-35,서울특별시 중구 동호로15길 93-34 (신당동),37.5539645178,127.0060428849
537,서울송파초등학교,서울특별시 송파구 송파동 114,서울특별시 송파구 백제고분로 400 (송파동),37.5071373684,127.1111189635
538,서울신화초등학교,서울특별시 도봉구 창동 504-33,서울특별시 도봉구 우이천로 120 . 신화초등학교 (창동),37.6331950434,127.0408841742
539,서울대현초등학교,서울특별시 강남구 대치동 969,서울특별시 강남구 역삼로98길 16 (대치동.대현초등학교),37.5037215899,127.0635653993
540,관악고등학교,서울특별시 영등포구 양평동2가 12-1,서울특별시 영등포구 영등포로6길 26 (양평동2가),37.5217916605,126.8829505
541,서울용강초등학교,서울특별시 마포구 대흥동 51,서울특별시 마포구 백범로17길 9 (대흥동),37.5491021515,126.944044255
542,서울서초초등학교,서울특별시 서초구 서초동 1310-6,서울특별시 서초구 서운로 178 (서초동.서초초등학교),37.4990487668,127.0248915013
543,서울영중초등학교,서울특별시 영등포구 영등포동7가 53,서울특별시 영등포구 양산로 185 . 서울영중초등학교 (영등포동7가),37.5241432993,126.903695462
544,상봉중학교,서울특별시 중랑구 상봉동 282,서울특별시 중랑구 상봉중앙로8나길 28 (상봉동),37.6015279851,127.0901246455
545,선일초등학교,서울특별시 은평구 갈현동 240-1,서울특별시 은평구 갈현로29길 27 . 선일초등학교 (갈현동),37.6203042094,126.9119930732
546,서울청덕초등학교,서울특별시 성북구 정릉동 847,서울특별시 성북구 정릉로9라길 11 (정릉동.서울청덕초등학교),37.61203173,127.0003334346
547,서울은평초등학교,서울특별시 은평구 녹번동 40-3,서울특별시 은평구 은평로 239 (녹번동),37.6023040358,126.9340336121
548,서울숭미초등학교,서울특별시 도봉구 쌍문동 309-3,서울특별시 도봉구 노해로 179 (쌍문동.숭미초등학교),37.6510234416,127.027944278
549,서울삼선초등학교,서울특별시 성북구 삼선동3가 30-4,서울특별시 성북구 보문로29길 106 (삼선동3가.서울삼선초등학교),37.5871415236,127.0126718441
550,한성여자중학교,서울특별시 성북구 삼선동2가 395-4,서울특별시 성북구 삼선교로16길 118 . 한성여자중학교 (삼선동2가),37.58196256,127.0114365528
551,서초중학교,서울특별시 서초구 서초동 1741-13,서울특별시 서초구 반포대로13길 48 (서초동.서초중학교),37.4855386755,127.0085193209
552,서울금화초등학교,서울특별시 서대문구 천연동 13-1,서울특별시 서대문구 통일로 165 (천연동.서울금화초등학교),37.5688275546,126.9629414346
553,서울세곡초등학교,서울특별시 구로구 고척동 253-129,서울특별시 구로구 고척로33길 34 (고척동.세곡초등학교),37.5050561026,126.8491198348
554,서울양명초등학교,서울특별시 양천구 신정동 310-6,서울특별시 양천구 중앙로 204 (신정동.양명초등학교),37.5163749514,126.8566348686
555,창북중학교,서울특별시 도봉구 창동 683-15,서울특별시 도봉구 노해로62길 33 (창동.창북중학교),37.6491157717,127.0388329405
556,서울창일초등학교,서울특별시 도봉구 창동 371,서울특별시 도봉구 노해로66길 84 . 창일초등학교 (창동),37.6476576415,127.0476085
557,서울독산초등학교,서울특별시 금천구 독산동 1034,서울특별시 금천구 시흥대로104길 31 (독산동. 독산초등학교),37.4656569113,126.8997128141
558,덕성여자중학교,서울특별시 종로구 송현동 34,서울특별시 종로구 율곡로3길 49 (송현동),37.5777859821,126.9819235
559,반포고등학교,서울특별시 서초구 반포동 30-19,서울특별시 서초구 고무래로 71 (반포동.반포고등학교),37.5027027335,127.0165603
560,고려대학교사범대학부속고등학교,서울특별시 성북구 정릉동 660,서울특별시 성북구 정릉로 161 (정릉동),37.6078385687,127.0028301847
561,강서고등학교,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27 . 강서고등학교 (목동),37.5363155693,126.8657711258
562,서울광남초등학교,서울특별시 광진구 광장동 554,서울특별시 광진구 아차산로70길 35 (광장동.서울광남초등학교),37.5407880855,127.1006652891
563,경희중학교,서울특별시 동대문구 이문동 1-3,서울특별시 동대문구 경희대로 26 . 경희중학교 (회기동),37.5939491407,127.0548909605
564,서울난곡초등학교,서울특별시 관악구 신림동 711-136,서울특별시 관악구 난곡로35길 102 (신림동. 서울난곡초등학교),37.4691282036,126.9163415588
565,서울전곡초등학교,서울특별시 동대문구 전농동 188,서울특별시 동대문구 전농로 172 (전농동),37.5807042921,127.0560124452
566,홍익대학교사범대학부속초등학교,서울특별시 마포구 성산동 산11-31,서울특별시 마포구 성미산로 51 (성산동),37.5596447355,126.9132083764
567,원묵중학교,서울특별시 중랑구 묵동 12,서울특별시 중랑구 신내로23길 57 . 원묵중학교 (묵동),37.61777209,127.0843728304
568,서울봉은초등학교,서울특별시 강남구 삼성동 79-2,서울특별시 강남구 학동로 610 (삼성동.봉은초등학교),37.5200826901,127.060932949
569,구암중학교,서울특별시 관악구 봉천동 1712-5,서울특별시 관악구 성현로 53 (봉천동),37.49277532,126.9486019962
570,명덕여자중학교,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10 (내발산동),37.5539439881,126.8342914482
571,숭실고등학교,서울특별시 은평구 신사동 300-88,서울특별시 은평구 은평터널로7길 6 (신사동),37.5932748232,126.9024039374
572,서울동구로초등학교,서울특별시 구로구 구로동 93,서울특별시 구로구 구로중앙로14길 43 . 서울동구로초등학교 (구로동),37.4940705339,126.8927801947
573,중평중학교,서울특별시 노원구 하계동 271-2,서울특별시 노원구 동일로203길 87 (하계동.중평중학교),37.636976376,127.0623933
574,서울옥정초등학교,서울특별시 성동구 옥수동 233-16,서울특별시 성동구 한림말길 43 (옥수동.옥정초등학교),37.5423097389,127.0157854786
575,휘봉고등학교,서울특별시 동대문구 휘경동 43-138,서울특별시 동대문구 한천로 290 (휘경동),37.58647725,127.068852036
576,서울난우초등학교,서울특별시 관악구 신림동 589-1,서울특별시 관악구 난우길 40 (신림동.난우초등학교),37.4771182899,126.917652458
577,서울남사초등학교,서울특별시 동작구 사당동 1011-1,서울특별시 동작구 동작대로13길 22 (사당동),37.4819434852,126.978234131
578,덕수고등학교,서울특별시 성동구 행당동 70-28,서울특별시 성동구 왕십리로 199 (행당동),37.5552642216,127.0411418095
579,서울세륜초등학교,서울특별시 송파구 방이동 89-23,서울특별시 송파구 양재대로 1264 . 서울세륜초등학교 (방이동),37.5185578094,127.1341633499
580,홍익대학교사범대학부속고등학교,서울특별시 성북구 성북동 151,서울특별시 성북구 성북로14가길 23 (성북동.홍익대학교부속중고등학교),37.5936666161,127.0028049635
581,창덕여자고등학교,서울특별시 송파구 방이동 89-6,서울특별시 송파구 양재대로 1240 . 창덕여자고등학교 (방이동),37.516243513,127.1402735863
582,서울신우초등학교,서울특별시 관악구 신림동 315,서울특별시 관악구 호암로 498 . 신우초등학교 (신림동),37.4632639661,126.9325352747
583,서울상현초등학교,서울특별시 동작구 상도동 531-1,서울특별시 동작구 상도로58길 21 (상도동),37.494874392,126.9526884
584,언남중학교,서울특별시 서초구 양재동 310,서울특별시 서초구 동산로 55 (양재동.언남중학교),37.4724013717,127.0442813
585,서울동의초등학교,서울특별시 광진구 구의동 4-5,서울특별시 광진구 영화사로 111 (구의동.서울동의초등학교),37.5534224448,127.09904731
586,서울원효초등학교,서울특별시 용산구 산천동 6-73,서울특별시 용산구 효창원로13길 38 . 서울원효초등학교 (산천동.원효초등학교),37.5361612583,126.9515453161
587,혜성여자고등학교,서울특별시 노원구 하계동 산16-47,서울특별시 노원구 노원로16길 2 (하계동.혜성여자고등학교),37.6405502075,127.0736196576
588,서울숭례초등학교,서울특별시 성북구 종암동 22-1,서울특별시 성북구 종암로5길 14 (종암동.서울숭례초등학교),37.594521188,127.0352971763
589,삼성중학교,서울특별시 관악구 신림동 220-1,서울특별시 관악구 신림로3가길 39-24 (신림동.삼성중학교),37.4676058987,126.9425132138
590,서울초당초등학교,서울특별시 도봉구 방학동 514-2,서울특별시 도봉구 해등로32길 11 (방학동),37.6586278284,127.0219561749
591,서울인왕초등학교,서울특별시 서대문구 홍제동 241-113,서울특별시 서대문구 세무서길 33-9 (홍제동.서울인왕초등학교),37.59023007,126.944804483
