gid,lbl,val,geometry
다사488481,143.00,143.0,"POLYGON ((126.92051398270156 37.53079011974224, 126.92050700923541 37.53169143541124, 126.92163877861961 37.531696983624094, 126.92164573846819 37.53079566777557, 126.92051398270156 37.53079011974224))"
다사471483,647.00,647.0,"POLYGON ((126.90125977244298 37.53249676888233, 126.90125256683862 37.53339808116749, 126.90238435809593 37.53340381412143, 126.90239155008177 37.53250250165077, 126.90125977244298 37.53249676888233))"
다사465476,279.00,279.0,"POLYGON ((126.89452011549001 37.526152962466526, 126.89451283044671 37.52705427460508, 126.89564452445278 37.527060071321216, 126.89565179588188 37.5261587589951, 126.89452011549001 37.526152962466526))"
다사477461,172.00,172.0,"POLYGON ((126.90820708845851 37.5127020729848, 126.90819997154317 37.51360338943679, 126.90933146524421 37.51360905328133, 126.90933856855425 37.512707736646036, 126.90820708845851 37.5127020729848))"
다사498474,168.00,168.0,"POLYGON ((126.93187940674824 37.52453588601762, 126.93187257158996 37.525437204438845, 126.93300424873598 37.525442642965416, 126.93301107028078 37.5245413243682, 126.93187940674824 37.52453588601762))"
다사486448,245.00,245.0,"POLYGON ((126.9184813203893 37.50103550796418, 126.9184743299709 37.501936827860106, 126.9196056496747 37.501942391818396, 126.91961262649555 37.50104107174237, 126.9184813203893 37.50103550796418))"
다사476475,168.00,168.0,"POLYGON ((126.90697575248305 37.525314813589176, 126.90696861751448 37.52621612791082, 126.90810030143578 37.52622180516519, 126.90810742279062 37.52532049065982, 126.90697575248305 37.525314813589176))"
다사474448,183.00,183.0,"POLYGON ((126.90490567157279 37.50096789762097, 126.90489851798516 37.50186921532848, 126.90602983391257 37.50187490929152, 126.90603697390286 37.500973591399706, 126.90490567157279 37.50096789762097))"
다사470481,573.00,573.0,"POLYGON ((126.90014243260622 37.53068840065244, 126.90013521402646 37.53158971302992, 126.9012669777264 37.53159545645809, 126.90127418268884 37.53069414389475, 126.90014243260622 37.53068840065244))"
다사475479,629.00,629.0,"POLYGON ((126.90581548625342 37.52891438139169, 126.90580833639727 37.52981569497302, 126.90694007446176 37.52982138380684, 126.90694721070173 37.528920070041416, 126.90581548625342 37.52891438139169))"
다사467450,433.00,433.0,"POLYGON ((126.89697206635724 37.502730370513646, 126.89696481694274 37.503631686643146, 126.89809615782335 37.50363745681517, 126.89810339363936 37.50273614049892, 126.89697206635724 37.502730370513646))"
다사476447,138.00,138.0,"POLYGON ((126.90717540262646 37.50007795613033, 126.90716827655095 37.50097927434512, 126.90829957951644 37.500984946457194, 126.90830669199518 37.50008362805882, 126.90717540262646 37.50007795613033))"
다사465491,193.00,193.0,"POLYGON ((126.89441080575995 37.539672629938046, 126.89440351584737 37.54057393998987, 126.89553541413903 37.54057973952018, 126.8955426904283 37.53967842928072, 126.89441080575995 37.539672629938046))"
다사489455,202.00,202.0,"POLYGON ((126.92182658575844 37.50736140692603, 126.92181963396553 37.50826272638835, 126.9229510497998 37.50826825909862, 126.92295798799087 37.50736693945723, 126.92182658575844 37.50736140692603))"
다사475435,58.00,58.0,"POLYGON ((126.90612976484287 37.48925644615496, 126.9061226289856 37.49015776585404, 126.90725376851243 37.490163446592454, 126.90726089078024 37.48926212670948, 126.90612976484287 37.48925644615496))"
다사476438,38.00,38.0,"POLYGON ((126.90723952302518 37.491966085941385, 126.90723239980566 37.49286740540733, 126.90836358042192 37.49287307586725, 126.9083706900501 37.491971756217765, 126.90723952302518 37.491966085941385))"
다사470473,580.00,580.0,"POLYGON ((126.9002001696701 37.52347789662538, 126.90019295366224 37.52437921011557, 126.90132460844079 37.5243849520571, 126.9013318108362 37.52348363838111, 126.9002001696701 37.52347789662538))"
다사492467,421.00,421.0,"POLYGON ((126.92513784121313 37.51819380282156, 126.92513092653074 37.51909512115236, 126.92626250655992 37.51910062349028, 126.92626940763317 37.51819930498141, 126.92513784121313 37.51819380282156))"
다사467433,130.00,130.0,"POLYGON ((126.89709525701392 37.48740797503601, 126.89708801308649 37.48830929352946, 126.89821912287556 37.4883150605272, 126.89822635321482 37.48741374184706, 126.89709525701392 37.48740797503601))"
다사479462,30.00,30.0,"POLYGON ((126.91046295926164 37.513614706287605, 126.91045586924108 37.51451602296681, 126.91158737718024 37.51452166531741, 126.91159445359487 37.5136203484556, 126.91046295926164 37.513614706287605))"
다사476451,336.00,336.0,"POLYGON ((126.9071468964199 37.50368322815532, 126.90713976907466 37.504584545814, 126.90827112643333 37.504590218660475, 126.90827824017936 37.50368890081819, 126.9071468964199 37.50368322815532))"
다사473437,358.00,358.0,"POLYGON ((126.90385318753071 37.49104769108112, 126.90384602385636 37.49194901013334, 126.90497718992769 37.49195471289917, 126.90498434001138 37.49105339366236, 126.90385318753071 37.49104769108112))"
다사482463,395.00,395.0,"POLYGON ((126.91385039400353 37.514532917502706, 126.91384334448676 37.51543423458965, 126.91497486697628 37.515439844605886, 126.91498190288647 37.51453852733738, 126.91385039400353 37.514532917502706))"
다사469452,829.00,829.0,"POLYGON ((126.899220276487 37.50454453251649, 126.89921305362604 37.50544584874103, 126.90034442234942 37.505451597616556, 126.90035163161066 37.504550281205944, 126.899220276487 37.50454453251649))"
다사477475,594.00,594.0,"POLYGON ((126.90810742279062 37.52532049065982, 126.90810030143578 37.52622180516519, 126.90923198567431 37.52622747157639, 126.90923909341537 37.52532615688768, 126.90810742279062 37.52532049065982))"
다사476440,265.00,265.0,"POLYGON ((126.90722527626887 37.49376872473426, 126.90721815241481 37.49467004392219, 126.90834936021555 37.49467571474922, 126.90835647047707 37.49377439537774, 126.90722527626887 37.49376872473426))"
다사465492,90.00,90.0,"POLYGON ((126.89440351584737 37.54057393998987, 126.89439622561008 37.54147524990256, 126.8955281375256 37.541481049620515, 126.89553541413903 37.54057973952018, 126.89440351584737 37.54057393998987))"
다사476453,124.00,124.0,"POLYGON ((126.90713264141198 37.505485863333654, 126.90712551343181 37.50638718071427, 126.90825689799068 37.50639285392798, 126.90826401237045 37.505491536363735, 126.90713264141198 37.505485863333654))"
다사464482,1387.00,1387.0,"POLYGON ((126.89334463860077 37.53155502471198, 126.89333733799236 37.532456335827916, 126.89446911337167 37.53246214451512, 126.89447640036225 37.53156083321123, 126.89334463860077 37.53155502471198))"
다사467452,202.00,202.0,"POLYGON ((126.89695756720536 37.50453300263357, 126.89695031714506 37.505434318484944, 126.89808168522438 37.50544008903049, 126.89808892168502 37.504538772992355, 126.89695756720536 37.50453300263357))"
다사474485,505.00,505.0,"POLYGON ((126.90464077650316 37.53431656019306, 126.90463361111607 37.53521787275552, 126.90576543057162 37.53522357354057, 126.90577258233894 37.53432226079366, 126.90464077650316 37.53431656019306))"
다사464489,110.00,110.0,"POLYGON ((126.893293527512 37.53786419960201, 126.8932862246268 37.538765509744096, 126.8944180953478 37.53877131974709, 126.89442538461093 37.53787000941704, 126.893293527512 37.53786419960201))"
다사472463,21.00,21.0,"POLYGON ((126.90253532254381 37.514476223031636, 126.90252813696226 37.51537753828373, 126.90365965628439 37.515383256689574, 126.90366682825953 37.514481941252406, 126.90253532254381 37.514476223031636))"
다사474456,127.00,127.0,"POLYGON ((126.90484843394903 37.5081784353881, 126.90484127781188 37.50907975198331, 126.90597270253997 37.509085447420865, 126.90597984507491 37.508184130641325, 126.90484843394903 37.5081784353881))"
다사483457,374.00,374.0,"POLYGON ((126.91502411176704 37.50913062080715, 126.91501707773696 37.5100319389097, 126.91614851890951 37.51003753699976, 126.91615553933664 37.50913621871602, 126.91502411176704 37.50913062080715))"
다사472432,77.00,77.0,"POLYGON ((126.90275791689949 37.48653538124869, 126.90275074123268 37.48743670081109, 126.90388183903765 37.48744241348202, 126.90388900111684 37.486541093734694, 126.90275791689949 37.48653538124869))"
다사472434,178.00,178.0,"POLYGON ((126.90274356524623 37.488338020234465, 126.90273638894016 37.48923933951882, 126.90386751392224 37.48924505255962, 126.90387467663945 37.48834373309032, 126.90274356524623 37.488338020234465))"
다사466438,152.00,152.0,"POLYGON ((126.89592787032497 37.49190878753859, 126.89592061119296 37.49281010514975, 126.89705178860926 37.49281588391105, 126.89705903415009 37.49191456611284, 126.89592787032497 37.49190878753859))"
다사487447,141.00,141.0,"POLYGON ((126.91961960300567 37.50013975152738, 126.91961262649555 37.50104107174237, 126.92074393291257 37.501046624687135, 126.92075089582572 37.50014530429242, 126.91961960300567 37.50013975152738))"
다사475467,99.00,99.0,"POLYGON ((126.90590125969 37.518098607568916, 126.9058941136546 37.518999922818956, 126.9070256883652 37.5190056094441, 126.90703282079171 37.51810429401003, 126.90590125969 37.518098607568916))"
다사471442,133.00,133.0,"POLYGON ((126.90155492604586 37.49554284544979, 126.90154773358863 37.496444163436585, 126.90267896698356 37.496449888788575, 126.90268614584711 37.495548570616464, 126.90155492604586 37.49554284544979))"
다사461474,65.00,65.0,"POLYGON ((126.89000807519258 37.52432704473496, 126.89000073634652 37.52522835639794, 126.89113240182326 37.5252341961097, 126.8911397270564 37.52433288425774, 126.89000807519258 37.52432704473496))"
다사477441,171.00,171.0,"POLYGON ((126.90834936021555 37.49467571474922, 126.90834224963731 37.49557703398168, 126.90947347134792 37.495582694161044, 126.90948056833298 37.49468137474536, 126.90834936021555 37.49467571474922))"
다사461470,126.00,126.0,"POLYGON ((126.8900374273081 37.52072179669178, 126.89003008976948 37.52162310891125, 126.89116170079821 37.52162894786714, 126.89116902472631 37.52072763545872, 126.8900374273081 37.52072179669178))"
다사473479,495.00,495.0,"POLYGON ((126.9035520383128 37.528902971559624, 126.90354486122443 37.529804284771735, 126.90467659865129 37.52980999529465, 126.90468376212355 37.52890868189775, 126.9035520383128 37.528902971559624))"
다사472442,230.00,230.0,"POLYGON ((126.90268614584711 37.495548570616464, 126.90267896698356 37.496449888788575, 126.90381020069822 37.496455603309016, 126.90381736596808 37.495554284951936, 126.90268614584711 37.495548570616464))"
다사478456,386.00,386.0,"POLYGON ((126.90937408035892 37.50820115138418, 126.90936697863067 37.50910246871459, 126.9104984046277 37.509108120806175, 126.9105054927537 37.508206803292815, 126.90937408035892 37.50820115138418))"
다사483458,370.00,370.0,"POLYGON ((126.91501707773696 37.5100319389097, 126.91501004339356 37.51093325687325, 126.91614149816965 37.51093885514449, 126.91614851890951 37.51003753699976, 126.91501707773696 37.5100319389097))"
다사468471,457.00,457.0,"POLYGON ((126.89795137380027 37.52166375393551, 126.89794413121282 37.52256506733119, 126.89907575812369 37.5225708305845, 126.89908298709993 37.52166951700232, 126.89795137380027 37.52166375393551))"
다사489459,202.00,202.0,"POLYGON ((126.92179877672886 37.510966683941454, 126.92179182369725 37.511868002847855, 126.92292329394485 37.511873536274436, 126.92293023337221 37.51097221718895, 126.92179877672886 37.510966683941454))"
다사461461,129.00,129.0,"POLYGON ((126.89010345044997 37.51260998045641, 126.89009611585229 37.513511293927905, 126.89122760440843 37.51351713118338, 126.89123492540108 37.51261581752299, 126.89010345044997 37.51260998045641))"
다사473459,804.00,804.0,"POLYGON ((126.90369551296581 37.510876678113185, 126.90368834226837 37.511777994106566, 126.9048198074879 37.511783700934664, 126.90482696458135 37.51088238475659, 126.90369551296581 37.510876678113185))"
다사487446,39.00,39.0,"POLYGON ((126.91962657920506 37.49923843117342, 126.91961960300567 37.50013975152738, 126.92075089582572 37.50014530429242, 126.92075785842877 37.49924398375872, 126.91962657920506 37.49923843117342))"
다사471454,118.00,118.0,"POLYGON ((126.9014685954119 37.50635865211433, 126.90146139910935 37.50725996843256, 126.90259279567564 37.50726569600874, 126.90259997837727 37.506364379505136, 126.9014685954119 37.50635865211433))"
다사475461,355.00,355.0,"POLYGON ((126.9059441292186 37.512690713148615, 126.90593698509278 37.51359202923295, 126.90706847815918 37.513597714754, 126.90707560867975 37.51269639848565, 126.9059441292186 37.512690713148615))"
다사489460,147.00,147.0,"POLYGON ((126.92179182369725 37.511868002847855, 126.92178487035596 37.51276932161529, 126.9229163542084 37.51277485522095, 126.92292329394485 37.511873536274436, 126.92179182369725 37.511868002847855))"
다사478463,141.00,141.0,"POLYGON ((126.90932436161776 37.51451036977758, 126.90931725767489 37.5154116861348, 126.91044877890472 37.51541733950699, 126.91045586924108 37.51451602296681, 126.90932436161776 37.51451036977758))"
다사485454,299.00,299.0,"POLYGON ((126.91730798581904 37.506437849560655, 126.91730097993107 37.507339168442215, 126.91843238092135 37.507344744317, 126.91843937320814 37.506443425254986, 126.91730798581904 37.506437849560655))"
다사471487,36.00,36.0,"POLYGON ((126.90123094809955 37.53610201718841, 126.90122374121117 37.5370033289172, 126.90235558694866 37.5370090626132, 126.9023627802161 37.53610775069889, 126.90123094809955 37.53610201718841))"
다사480463,7.00,7.0,"POLYGON ((126.91158737718024 37.51452166531741, 126.9115803004504 37.5154229820402, 126.91271182231127 37.51542861373442, 126.91271888543457 37.514527296829385, 126.91158737718024 37.51452166531741))"
다사474457,429.00,429.0,"POLYGON ((126.90484127781188 37.50907975198331, 126.904834121356 37.50998106843947, 126.90596555968688 37.50998676406136, 126.90597270253997 37.509085447420865, 126.90484127781188 37.50907975198331))"
다사467446,N/A,0.0,"POLYGON ((126.89700106078642 37.49912510460499, 126.89699381266341 37.500026421290755, 126.89812509915377 37.500032190715764, 126.89813233368076 37.49913087384328, 126.89700106078642 37.49912510460499))"
다사463466,929.00,929.0,"POLYGON ((126.89232986048516 37.51712821160558, 126.89232255146993 37.51802952475903, 126.89345410871209 37.51803534127939, 126.89346140411921 37.5171340279377, 126.89232986048516 37.51712821160558))"
다사482459,166.00,166.0,"POLYGON ((126.9138785889308 37.51092764776475, 126.91387154066993 37.51182896540776, 126.91500300873682 37.51183457469781, 126.91501004339356 37.51093325687325, 126.9138785889308 37.51092764776475))"
다사500472,250.00,250.0,"POLYGON ((126.93415634907011 37.52274411391354, 126.93414954174527 37.523645432964294, 126.93528119227202 37.523650849454256, 126.93528798598457 37.52274953022822, 126.93415634907011 37.52274411391354))"
다사491480,25.00,25.0,"POLYGON ((126.92391618323555 37.52990541496161, 126.92390925093093 37.53080673130712, 126.92504100762581 37.53081224680533, 126.92504792631343 37.52991093028134, 126.92391618323555 37.52990541496161))"
