,기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리,전 체건수
8027759,20220627,1050,ST-2222,ST-376,,37,4694,1.0
8027760,20220627,1040,ST-151,ST-376,,37,4930,1.0
8027761,20220627,1900,ST-1105,ST-360,,56,6522,1.0
8027762,20220627,955,ST-735,ST-604,,4,670,1.0
8027763,20220627,1910,ST-1123,ST-604,,7,810,1.0
8027764,20220627,2315,ST-2706,ST-604,,14,2292,1.0
8027765,20220627,1045,ST-1166,ST-2788,,113,1230,1.0
8027766,20220627,830,ST-2655,ST-1361,,3,790,1.0
8027767,20220627,2120,ST-1894,ST-1361,,82,6039,1.0
8027768,20220627,1825,ST-1566,ST-1361,,12,1210,1.0
8027769,20220627,800,ST-1360,ST-1361,,7,1620,1.0
8027770,20220627,1125,ST-99,ST-376,,37,7660,1.0
8027771,20220627,1910,ST-242,ST-376,,11,1640,1.0
8027772,20220627,145,ST-376,ST-376,,0,0,1.0
8027773,20220627,2235,ST-1288,ST-1288,,3,30,1.0
8027774,20220627,1215,ST-2718,ST-2705,,10,1215,1.0
8027775,20220627,1630,ST-1475,ST-604,,12,2700,1.0
8027776,20220627,2025,ST-605,ST-604,,9,1582,2.0
8027777,20220627,2215,ST-604,ST-604,,20,1080,1.0
8027778,20220627,1020,ST-376,ST-376,,1,0,1.0
8027779,20220627,1925,ST-2549,ST-376,,73,15957,1.0
8027780,20220627,750,ST-162,ST-376,,19,3892,1.0
8027781,20220627,2100,ST-2705,ST-2705,,45,3883,1.0
8027782,20220627,2125,ST-2073,ST-2705,,63,580,1.0
8027783,20220627,1820,ST-1109,ST-2705,,18,1290,1.0
8027784,20220627,1510,ST-1285,ST-2720,,8,1640,1.0
8027785,20220627,750,ST-1641,ST-2720,,17,2421,1.0
8027786,20220627,1900,ST-574,ST-3060,,35,4214,1.0
8027787,20220627,835,ST-770,ST-1168,,11,1370,1.0
8027788,20220627,2055,ST-1339,ST-2179,,5,111,1.0
8027789,20220627,2045,ST-440,ST-440,,20,3167,1.0
8027790,20220627,1210,ST-249,ST-447,,3,862,1.0
8027791,20220627,2230,ST-2420,ST-447,,3,660,1.0
8027792,20220627,2300,ST-2340,ST-447,,3,429,1.0
8027793,20220627,810,ST-2269,ST-2335,,10,1070,1.0
8027794,20220627,1925,ST-1473,ST-2720,,20,3225,1.0
8027795,20220627,1945,ST-2081,ST-3060,,5,826,1.0
8027796,20220627,2155,ST-2081,ST-3060,,4,1353,1.0
8027797,20220627,1925,ST-2702,ST-3060,,9,1350,1.0
8027798,20220627,940,ST-2078,ST-3060,,10,1550,1.0
8027799,20220627,2235,ST-2450,ST-2456,,1,239,1.0
8027800,20220627,2015,ST-2924,ST-2456,,159,4529,2.0
8027801,20220627,1755,ST-1443,ST-2456,,2,0,1.0
8027802,20220627,850,ST-1300,ST-2342,,6,690,1.0
8027803,20220627,750,ST-1440,ST-1198,,5,701,1.0
8027804,20220627,2030,ST-2903,ST-1198,,46,3307,2.0
8027805,20220627,2010,ST-1780,ST-1198,,11,1525,1.0
8027806,20220627,850,ST-2298,ST-112,,21,4440,1.0
8027807,20220627,1925,ST-1661,ST-112,,31,2007,1.0
8027808,20220627,835,ST-987,ST-112,,57,1429,1.0
8027809,20220627,840,ST-2305,ST-112,,10,1700,1.0
8027810,20220627,800,ST-1663,ST-112,,9,1444,1.0
8027811,20220627,1910,ST-2341,ST-361,,23,2909,1.0
8027812,20220627,1905,ST-942,ST-2331,,19,3681,1.0
8027813,20220627,900,ST-1298,ST-2331,,10,1280,1.0
8027814,20220627,2345,ST-1630,ST-2342,,21,2840,2.0
8027815,20220627,2345,ST-1194,ST-2342,,16,2561,1.0
8027816,20220627,1245,ST-242,ST-2342,,42,870,1.0
8027817,20220627,2330,ST-366,ST-366,,78,11736,2.0
8027818,20220627,2250,ST-366,ST-366,,38,4650,1.0
8027819,20220627,815,ST-2843,ST-112,,15,3273,1.0
8027820,20220627,2030,ST-253,ST-2331,,3,800,1.0
8027821,20220627,55,ST-2325,ST-2331,,5,812,1.0
8027822,20220627,2010,ST-243,ST-2342,,5,640,1.0
8027823,20220627,950,ST-363,ST-2342,,13,1950,1.0
8027824,20220627,845,ST-1298,ST-242,,5,639,1.0
8027825,20220627,625,ST-1326,ST-366,,30,6520,1.0
8027826,20220627,2105,ST-442,ST-366,,89,3630,1.0
8027827,20220627,2255,ST-442,ST-366,,15,3320,1.0
8027828,20220627,20,ST-2330,ST-112,,14,1370,1.0
8027829,20220627,1825,ST-2467,ST-2331,,10,1382,1.0
8027830,20220627,820,ST-2420,ST-242,,98,2911,1.0
8027831,20220627,1820,ST-408,ST-250,,56,1617,1.0
8027832,20220627,2105,ST-366,ST-240,,14,1630,1.0
8027833,20220627,955,ST-362,ST-112,,10,1970,1.0
8027834,20220627,950,ST-322,ST-112,,73,13985,1.0
8027835,20220627,1855,ST-799,ST-482,,32,4040,1.0
8027836,20220627,855,ST-1191,ST-482,,7,1324,1.0
8027837,20220627,850,ST-258,ST-482,,23,3220,1.0
8027838,20220627,910,ST-2314,ST-482,,15,2770,1.0
8027839,20220627,1920,ST-983,ST-363,,10,1254,2.0
8027840,20220627,1900,ST-243,ST-363,,7,905,1.0
8027841,20220627,2215,ST-2331,ST-363,,3,660,1.0
8027842,20220627,1835,ST-366,ST-250,,22,5050,1.0
8027843,20220627,1720,ST-358,ST-250,,15,2732,1.0
8027844,20220627,2220,ST-2340,ST-250,,6,1230,1.0
8027845,20220627,2140,ST-162,ST-250,,19,3860,1.0
8027846,20220627,910,ST-3043,ST-482,,8,1720,1.0
8027847,20220627,925,ST-106,ST-482,,4,760,1.0
8027848,20220627,835,ST-2904,ST-371,,18,3800,1.0
8027849,20220627,2020,ST-987,ST-371,,14,1992,1.0
8027850,20220627,1000,ST-984,ST-371,,29,617,1.0
8027851,20220627,840,ST-379,ST-371,,15,2980,1.0
8027852,20220627,945,ST-983,ST-371,,10,2002,1.0
8027853,20220627,2115,ST-253,ST-371,,39,2000,1.0
8027854,20220627,620,ST-445,ST-371,,4,882,1.0
8027855,20220627,910,ST-1781,ST-244,,9,2054,1.0
8027856,20220627,850,ST-2309,ST-2321,,15,2816,1.0
8027857,20220627,1040,ST-385,ST-2321,,10,2301,1.0
8027858,20220627,2235,ST-253,ST-2321,,9,1363,1.0
8027859,20220627,1310,ST-445,ST-2321,,2,0,1.0
8027860,20220627,2255,ST-2318,ST-2321,,2,200,1.0
8027861,20220627,1940,ST-2341,ST-482,,7,857,1.0
8027862,20220627,1845,ST-1632,ST-506,,44,4710,1.0
8027863,20220627,700,ST-361,ST-371,,3,495,1.0
8027864,20220627,825,ST-506,ST-371,,5,743,1.0
8027865,20220627,1905,ST-175,ST-358,,7,1451,1.0
8027866,20220627,1915,ST-421,ST-366,,70,19573,1.0
8027867,20220627,810,ST-2496,ST-366,,41,11016,1.0
8027868,20220627,1825,ST-243,ST-1266,,17,2300,1.0
8027869,20220627,1835,ST-3044,ST-1266,,16,2899,1.0
8027870,20220627,1830,ST-3043,ST-1266,,16,3250,1.0
8027871,20220627,1635,ST-926,ST-744,,62,13128,1.0
8027872,20220627,1835,ST-1361,ST-744,,24,4520,1.0
8027873,20220627,1925,ST-881,ST-926,,37,4594,1.0
8027874,20220627,1050,ST-803,ST-1901,,82,7700,1.0
8027875,20220627,840,ST-742,ST-1901,,3,629,1.0
8027876,20220627,945,ST-385,ST-972,,12,2810,1.0
8027877,20220627,900,ST-974,ST-972,,2,600,1.0
8027878,20220627,1600,ST-974,ST-972,,8,1120,2.0
8027879,20220627,1225,ST-972,ST-972,,0,0,1.0
8027880,20220627,1645,ST-1263,ST-2408,,5,1110,1.0
8027881,20220627,1845,ST-1263,ST-2408,,8,1450,1.0
8027882,20220627,2310,ST-114,ST-2408,,3,574,1.0
8027883,20220627,955,ST-2310,ST-2408,,9,1440,1.0
8027884,20220627,1845,ST-1266,ST-382,,12,1970,1.0
8027885,20220627,5,ST-2320,ST-382,,1,0,1.0
8027886,20220627,750,ST-2069,ST-253,,57,10828,1.0
8027887,20220627,1820,ST-1298,ST-252,,12,967,1.0
8027888,20220627,535,ST-1552,ST-742,,2,573,1.0
8027889,20220627,2250,ST-1552,ST-742,,4,537,1.0
8027890,20220627,1935,ST-2661,ST-742,,9,1482,1.0
8027891,20220627,1140,ST-987,ST-974,,14,2680,1.0
8027892,20220627,2040,ST-1661,ST-1263,,18,2165,1.0
8027893,20220627,945,ST-1960,ST-871,,5,1090,1.0
8027894,20220627,1655,ST-1960,ST-871,,4,894,1.0
8027895,20220627,45,ST-2464,ST-871,,41,7920,1.0
8027896,20220627,1210,ST-2931,ST-1959,,44,8544,1.0
8027897,20220627,1100,ST-1958,ST-1959,,10,1232,1.0
8027898,20220627,1650,ST-742,ST-1552,,2,439,1.0
8027899,20220627,945,ST-972,ST-974,,4,1050,2.0
8027900,20220627,2315,ST-875,ST-1959,,7,403,1.0
8027901,20220627,2010,ST-876,ST-1959,,1,142,1.0
8027902,20220627,1050,ST-2753,ST-1959,,7,1050,1.0
8027903,20220627,1930,ST-768,ST-1552,,25,4247,1.0
8027904,20220627,1710,ST-742,ST-743,,6,780,1.0
8027905,20220627,855,ST-2308,ST-974,,3,660,1.0
8027906,20220627,940,ST-2308,ST-974,,8,920,2.0
8027907,20220627,955,ST-2308,ST-974,,3,596,1.0
8027908,20220627,2005,ST-2308,ST-974,,6,527,1.0
8027909,20220627,735,ST-1194,ST-1263,,3,492,1.0
8027910,20220627,815,ST-1194,ST-1263,,3,696,1.0
8027911,20220627,715,ST-875,ST-876,,3,794,1.0
8027912,20220627,850,ST-875,ST-876,,4,700,1.0
8027913,20220627,2240,ST-876,ST-876,,0,0,1.0
8027914,20220627,2055,ST-791,ST-777,,81,18443,1.0
8027915,20220627,955,ST-1171,ST-2673,,11,2196,3.0
8027916,20220627,935,ST-97,ST-974,,2,0,1.0
8027917,20220627,2345,ST-259,ST-2325,,6,1330,1.0
8027918,20220627,905,ST-983,ST-2325,,3,318,1.0
8027919,20220627,1300,ST-954,ST-796,,10,1320,1.0
8027920,20220627,850,ST-795,ST-796,,3,600,1.0
8027921,20220627,1015,ST-795,ST-796,,3,662,1.0
8027922,20220627,950,ST-739,ST-2839,,31,7580,1.0
8027923,20220627,1015,ST-974,ST-2865,,7,1092,1.0
8027924,20220627,2110,ST-106,ST-2865,,14,2840,1.0
8027925,20220627,50,ST-1690,ST-258,,71,5300,2.0
8027926,20220627,855,ST-2544,ST-381,,9,1112,1.0
8027927,20220627,1830,ST-547,ST-381,,22,3960,1.0
8027928,20220627,1515,ST-102,ST-3012,,12,1663,1.0
8027929,20220627,1130,ST-2544,ST-1271,,5,904,1.0
8027930,20220627,2045,ST-385,ST-1271,,10,1370,1.0
8027931,20220627,930,ST-1191,ST-795,,12,2033,1.0
8027932,20220627,2230,ST-446,ST-795,,28,3040,1.0
8027933,20220627,100,ST-258,ST-258,,59,9360,1.0
8027934,20220627,955,ST-258,ST-258,,46,11090,1.0
8027935,20220627,1955,ST-1687,ST-1720,,7,1090,1.0
8027936,20220627,1525,ST-980,ST-99,,6,1240,1.0
8027937,20220627,2115,ST-1671,ST-2497,,3,494,1.0
8027938,20220627,2105,ST-1671,ST-2497,,3,440,1.0
8027939,20220627,935,ST-402,ST-2267,,3,734,1.0
8027940,20220627,705,ST-2748,ST-1720,,90,2640,1.0
8027941,20220627,2105,ST-2580,ST-2580,,0,0,1.0
8027942,20220627,855,ST-1720,ST-2580,,5,939,1.0
8027943,20220627,840,ST-2891,ST-99,,10,1860,1.0
8027944,20220627,815,ST-1378,ST-99,,12,1903,1.0
8027945,20220627,1050,ST-2497,ST-2497,,36,6090,1.0
8027946,20220627,2205,ST-561,ST-2498,,23,3390,1.0
8027947,20220627,1340,ST-2282,ST-2498,,9,1080,1.0
8027948,20220627,1955,ST-2294,ST-2498,,28,1770,1.0
8027949,20220627,1705,ST-400,ST-400,,0,0,1.0
8027950,20220627,955,ST-1720,ST-2580,,4,634,1.0
8027951,20220627,530,ST-2742,ST-2580,,8,1260,1.0
8027952,20220627,1800,ST-446,ST-99,,9,1541,1.0
8027953,20220627,300,ST-2280,ST-1671,,5,990,1.0
8027954,20220627,2140,ST-404,ST-1628,,2,0,1.0
8027955,20220627,2205,ST-402,ST-1628,,6,1032,1.0
8027956,20220627,1750,ST-359,ST-1628,,24,3630,1.0
8027957,20220627,1045,ST-495,ST-2580,,13,1643,1.0
8027958,20220627,1925,ST-2878,ST-2592,,16,3420,1.0
8027959,20220627,2325,ST-544,ST-2592,,8,897,1.0
8027960,20220627,1025,ST-3069,ST-2592,,6,936,1.0
8027961,20220627,1930,ST-2580,ST-2592,,3,90,2.0
8027962,20220627,845,ST-1720,ST-2592,,5,970,1.0
8027963,20220627,2350,ST-1687,ST-99,,32,5190,1.0
8027964,20220627,925,ST-2560,ST-1671,,10,1440,1.0
8027965,20220627,1750,ST-2496,ST-1671,,58,2021,1.0
8027966,20220627,2120,ST-402,ST-1671,,18,2501,2.0
8027967,20220627,2100,ST-568,ST-2933,,16,2990,1.0
8027968,20220627,1555,ST-369,ST-400,,18,2580,1.0
8027969,20220627,1820,ST-249,ST-400,,15,2960,1.0
8027970,20220627,855,ST-3046,ST-407,,14,2522,1.0
8027971,20220627,2050,ST-541,ST-2592,,7,1030,1.0
8027972,20220627,1920,ST-2500,ST-2933,,36,5160,2.0
8027973,20220627,835,ST-910,ST-2504,,7,1380,1.0
8027974,20220627,2040,ST-894,ST-2592,,8,1400,1.0
8027975,20220627,1015,ST-496,ST-2592,,13,1730,1.0
8027976,20220627,1845,ST-506,ST-1661,,8,1010,1.0
8027977,20220627,635,ST-2933,ST-2933,,1,10,2.0
8027978,20220627,1100,ST-402,ST-2933,,7,940,1.0
8027979,20220627,2025,ST-2223,ST-2270,,20,3590,1.0
8027980,20220627,2010,ST-1681,ST-2876,,3,310,1.0
8027981,20220627,1905,ST-2876,ST-3005,,11,1060,1.0
8027982,20220627,1905,ST-2574,ST-3005,,5,840,1.0
8027983,20220627,2210,ST-1681,ST-3005,,64,1877,1.0
8027984,20220627,100,ST-1661,ST-3069,,35,5700,1.0
8027985,20220627,825,ST-1087,ST-3069,,29,3440,1.0
8027986,20220627,610,ST-1627,ST-3069,,7,1060,1.0
8027987,20220627,930,ST-541,ST-3069,,125,855,1.0
8027988,20220627,2320,ST-368,ST-1661,,8,1229,1.0
8027989,20220627,20,ST-2330,ST-1661,,12,2020,1.0
8027990,20220627,1840,ST-3042,ST-1661,,12,2432,1.0
8027991,20220627,220,ST-2605,ST-1690,,50,10690,1.0
8027992,20220627,1825,ST-1191,ST-1690,,30,1774,1.0
8027993,20220627,2210,ST-1334,ST-2270,,7,1109,1.0
8027994,20220627,955,ST-410,ST-2270,,20,3340,1.0
8027995,20220627,2155,ST-542,ST-2876,,6,1640,1.0
8027996,20220627,2250,ST-1045,ST-2876,,9,2029,1.0
8027997,20220627,915,ST-503,ST-1682,,11,1312,1.0
8027998,20220627,1600,ST-1690,ST-1690,,38,1200,1.0
8027999,20220627,2040,ST-1690,ST-1690,,56,1040,1.0
8028000,20220627,2135,ST-98,ST-1690,,8,948,1.0
8028001,20220627,1925,ST-2560,ST-2270,,8,1330,1.0
8028002,20220627,2335,ST-838,ST-2796,,6,1430,1.0
8028003,20220627,820,ST-1797,ST-1851,,20,2780,1.0
8028004,20220627,840,ST-487,ST-1851,,40,5160,1.0
8028005,20220627,1940,ST-546,ST-1582,,9,1233,1.0
8028006,20220627,530,ST-1582,ST-1582,,1,250,1.0
8028007,20220627,1550,ST-1656,ST-737,,20,2719,1.0
8028008,20220627,1555,ST-2581,ST-737,,10,1450,1.0
8028009,20220627,1845,ST-2973,ST-838,,8,678,1.0
8028010,20220627,2050,ST-2957,ST-838,,7,760,1.0
8028011,20220627,850,ST-1084,ST-838,,6,1016,1.0
8028012,20220627,1030,ST-2590,ST-838,,9,1201,1.0
8028013,20220627,1840,ST-398,ST-2269,,21,3770,1.0
8028014,20220627,2125,ST-398,ST-2269,,6,826,1.0
8028015,20220627,845,ST-409,ST-2269,,2,430,1.0
8028016,20220627,2055,ST-2278,ST-2269,,20,3800,1.0
8028017,20220627,825,ST-1857,ST-2796,,4,820,1.0
8028018,20220627,2130,ST-1865,ST-2796,,20,3240,1.0
8028019,20220627,1850,ST-1851,ST-1582,,11,1531,2.0
8028020,20220627,105,ST-1859,ST-1582,,3,700,1.0
8028021,20220627,1910,ST-1866,ST-1582,,6,1110,1.0
8028022,20220627,2020,ST-2796,ST-1582,,11,1530,1.0
8028023,20220627,850,ST-1070,ST-1582,,4,1060,1.0
8028024,20220627,110,ST-838,ST-838,,0,88,1.0
8028025,20220627,835,ST-838,ST-838,,2,0,1.0
8028026,20220627,1105,ST-2757,ST-838,,8,1427,1.0
8028027,20220627,830,ST-397,ST-2269,,3,521,1.0
8028028,20220627,1925,ST-548,ST-2796,,22,3290,1.0
8028029,20220627,2050,ST-539,ST-2796,,34,3573,1.0
8028030,20220627,1835,ST-1681,ST-2796,,30,3885,2.0
8028031,20220627,140,ST-1061,ST-2796,,38,6240,1.0
8028032,20220627,2055,ST-1730,ST-838,,14,2357,1.0
8028033,20220627,625,ST-1578,ST-838,,14,1822,1.0
8028034,20220627,1850,ST-398,ST-409,,1,340,1.0
8028035,20220627,1750,ST-2269,ST-409,,2,408,1.0
8028036,20220627,1145,ST-270,ST-409,,2,483,1.0
8028037,20220627,1825,ST-1298,ST-409,,26,3531,2.0
8028038,20220627,1025,ST-1869,ST-1866,,10,1140,1.0
8028039,20220627,1710,ST-1869,ST-1866,,73,1375,1.0
8028040,20220627,2000,ST-737,ST-1866,,53,5089,1.0
8028041,20220627,140,ST-2918,ST-1866,,28,2925,1.0
8028042,20220627,830,ST-1868,ST-1582,,5,764,1.0
8028043,20220627,1300,ST-551,ST-1582,,7,691,1.0
8028044,20220627,1815,ST-1584,ST-1582,,14,1150,1.0
8028045,20220627,1955,ST-1584,ST-1582,,14,1400,1.0
8028046,20220627,2300,ST-1584,ST-1582,,6,701,1.0
8028047,20220627,1810,ST-2973,ST-1076,,14,2467,3.0
8028048,20220627,1805,ST-2973,ST-1076,,4,920,1.0
8028049,20220627,1055,ST-1851,ST-1866,,2,460,1.0
8028050,20220627,840,ST-1866,ST-1866,,0,0,1.0
8028051,20220627,120,ST-838,ST-1729,,13,2900,1.0
8028052,20220627,1930,ST-737,ST-1729,,13,2994,1.0
8028053,20220627,800,ST-2918,ST-1729,,2,340,1.0
8028054,20220627,850,ST-2987,ST-1076,,4,930,1.0
8028055,20220627,2200,ST-1859,ST-1076,,53,3140,1.0
8028056,20220627,2005,ST-2571,ST-1076,,83,3300,1.0
8028057,20220627,1950,ST-1298,ST-398,,21,2843,2.0
8028058,20220627,2150,ST-1298,ST-398,,10,1371,1.0
8028059,20220627,2250,ST-2499,ST-398,,6,740,1.0
8028060,20220627,1440,ST-276,ST-398,,8,1010,1.0
8028061,20220627,805,ST-405,ST-398,,19,2730,1.0
8028062,20220627,1820,ST-1857,ST-1866,,10,1190,1.0
8028063,20220627,1955,ST-1867,ST-1866,,8,1599,1.0
8028064,20220627,1610,ST-1862,ST-1866,,16,2040,1.0
8028065,20220627,1900,ST-1868,ST-1866,,7,893,1.0
8028066,20220627,800,ST-2986,ST-1729,,2,110,1.0
8028067,20220627,2305,ST-1730,ST-1729,,15,1830,1.0
8028068,20220627,1910,ST-1332,ST-2906,,12,1550,1.0
8028069,20220627,320,ST-850,ST-2906,,16,1730,1.0
8028070,20220627,1955,ST-2860,ST-2906,,5,890,1.0
8028071,20220627,810,ST-2846,ST-849,,3,239,1.0
8028072,20220627,300,ST-2935,ST-1317,,5,580,1.0
8028073,20220627,1635,ST-1636,ST-1317,,5,660,1.0
8028074,20220627,2220,ST-1636,ST-1317,,3,654,1.0
8028075,20220627,615,ST-117,ST-1802,,1,0,1.0
8028076,20220627,1010,ST-1436,ST-1802,,94,2029,1.0
8028077,20220627,2240,ST-2514,ST-130,,13,2510,1.0
8028078,20220627,810,ST-143,ST-130,,11,1090,1.0
8028079,20220627,2055,ST-594,ST-594,,13,0,1.0
8028080,20220627,125,ST-912,ST-849,,7,1455,1.0
8028081,20220627,1925,ST-561,ST-561,,17,1110,1.0
8028082,20220627,2135,ST-561,ST-561,,17,1820,1.0
8028083,20220627,1710,ST-2881,ST-561,,4,700,1.0
8028084,20220627,900,ST-2633,ST-561,,22,2720,1.0
8028085,20220627,5,ST-1380,ST-561,,3,670,1.0
8028086,20220627,2230,ST-1375,ST-561,,10,1480,1.0
8028087,20220627,40,ST-1099,ST-561,,8,1014,1.0
8028088,20220627,910,ST-126,ST-130,,7,1350,1.0
8028089,20220627,1915,ST-2473,ST-1804,,9,1551,1.0
8028090,20220627,1910,ST-1820,ST-1804,,54,10540,1.0
8028091,20220627,1845,ST-304,ST-1985,,2,0,1.0
8028092,20220627,2110,ST-304,ST-1985,,2,380,1.0
8028093,20220627,2245,ST-1641,ST-849,,38,10960,1.0
8028094,20220627,1945,ST-873,ST-1353,,23,2760,1.0
8028095,20220627,945,ST-155,ST-165,,28,3190,1.0
8028096,20220627,2040,ST-1804,ST-1804,,1,111,1.0
8028097,20220627,815,ST-1802,ST-1804,,7,1310,1.0
8028098,20220627,2100,ST-1700,ST-1985,,3,410,1.0
8028099,20220627,1000,ST-2630,ST-2846,,6,1600,1.0
8028100,20220627,150,ST-1096,ST-2846,,4,668,1.0
8028101,20220627,1220,ST-1095,ST-2846,,7,1123,1.0
8028102,20220627,1820,ST-978,ST-118,,4,790,1.0
8028103,20220627,1725,ST-182,ST-118,,2,0,1.0
8028104,20220627,800,ST-307,ST-307,,2,340,1.0
8028105,20220627,1505,ST-307,ST-307,,0,0,1.0
8028106,20220627,1820,ST-2814,ST-307,,7,1470,1.0
8028107,20220627,1800,ST-68,ST-307,,6,1335,1.0
8028108,20220627,1755,ST-1237,ST-3040,,8,1163,1.0
8028109,20220627,1020,ST-1964,ST-3040,,9,1330,1.0
8028110,20220627,1900,ST-2146,ST-2979,,51,5654,1.0
8028111,20220627,1455,ST-2897,ST-2979,,11,1710,1.0
8028112,20220627,2035,ST-3072,ST-302,,27,3300,1.0
8028113,20220627,2310,ST-1545,ST-302,,20,4170,1.0
8028114,20220627,1900,ST-68,ST-307,,8,1306,1.0
8028115,20220627,2145,ST-68,ST-307,,6,1063,1.0
8028116,20220627,2135,ST-68,ST-307,,7,2250,1.0
8028117,20220627,2155,ST-68,ST-307,,8,1310,1.0
8028118,20220627,5,ST-71,ST-307,,4,533,1.0
8028119,20220627,725,ST-71,ST-307,,2,0,1.0
8028120,20220627,230,ST-63,ST-307,,3,840,1.0
8028121,20220627,2135,ST-300,ST-1697,,14,410,1.0
8028122,20220627,925,ST-62,ST-1697,,21,3733,1.0
8028123,20220627,1725,ST-918,ST-1697,,7,930,1.0
8028124,20220627,1810,ST-82,ST-210,,6,1050,1.0
8028125,20220627,2150,ST-82,ST-210,,27,1719,1.0
8028126,20220627,710,ST-2536,ST-210,,4,398,1.0
8028127,20220627,1800,ST-342,ST-210,,12,1405,1.0
8028128,20220627,1010,ST-210,ST-210,,63,14149,1.0
8028129,20220627,2000,ST-2816,ST-303,,2,490,1.0
8028130,20220627,200,ST-303,ST-303,,71,0,1.0
8028131,20220627,1655,ST-2809,ST-303,,5,570,1.0
8028132,20220627,1850,ST-63,ST-307,,6,956,1.0
8028133,20220627,1805,ST-60,ST-307,,14,1624,1.0
8028134,20220627,2145,ST-53,ST-307,,41,2580,1.0
8028135,20220627,35,ST-728,ST-2358,,5,1030,1.0
8028136,20220627,850,ST-728,ST-2358,,6,1060,1.0
8028137,20220627,2135,ST-2353,ST-2358,,9,1096,1.0
8028138,20220627,1925,ST-299,ST-2358,,6,142,1.0
8028139,20220627,640,ST-1983,ST-2358,,6,1100,1.0
8028140,20220627,2000,ST-704,ST-1151,,19,2110,1.0
8028141,20220627,1820,ST-174,ST-1799,,8,1223,1.0
8028142,20220627,1050,ST-2225,ST-171,,21,2682,1.0
8028143,20220627,1925,ST-1818,ST-171,,5,875,1.0
8028144,20220627,940,ST-157,ST-171,,22,638,1.0
8028145,20220627,1800,ST-175,ST-1609,,27,1420,1.0
8028146,20220627,1840,ST-175,ST-1609,,2,0,1.0
8028147,20220627,1840,ST-150,ST-1609,,31,5215,2.0
8028148,20220627,850,ST-827,ST-1609,,7,1211,1.0
8028149,20220627,2155,ST-688,ST-726,,41,1351,1.0
8028150,20220627,1935,ST-726,ST-726,,14,1670,1.0
8028151,20220627,2125,ST-726,ST-726,,88,5620,1.0
8028152,20220627,620,ST-1543,ST-1543,,13,1595,1.0
8028153,20220627,1650,ST-1543,ST-1543,,16,1873,1.0
8028154,20220627,440,ST-2654,ST-1543,,3,710,1.0
8028155,20220627,2155,ST-2358,ST-1543,,11,1743,1.0
8028156,20220627,2035,ST-2819,ST-1543,,10,1213,1.0
8028157,20220627,2230,ST-160,ST-171,,8,925,2.0
8028158,20220627,1945,ST-170,ST-171,,6,1225,1.0
8028159,20220627,2105,ST-119,ST-171,,24,3163,1.0
8028160,20220627,1850,ST-2431,ST-177,,10,1470,1.0
8028161,20220627,830,ST-176,ST-176,,0,10,1.0
8028162,20220627,900,ST-1733,ST-726,,54,4313,1.0
8028163,20220627,720,ST-1546,ST-726,,9,1606,1.0
8028164,20220627,850,ST-1546,ST-726,,17,2500,1.0
8028165,20220627,1800,ST-1753,ST-1543,,24,3086,1.0
8028166,20220627,1840,ST-705,ST-1543,,18,2665,1.0
8028167,20220627,755,ST-177,ST-1610,,11,1458,1.0
8028168,20220627,105,ST-173,ST-172,,4,980,1.0
8028169,20220627,905,ST-173,ST-172,,3,802,1.0
8028170,20220627,1900,ST-1818,ST-172,,7,783,1.0
8028171,20220627,2225,ST-156,ST-172,,40,5321,1.0
8028172,20220627,225,ST-172,ST-172,,103,3863,1.0
8028173,20220627,2005,ST-344,ST-2473,,52,10950,1.0
8028174,20220627,2230,ST-183,ST-2473,,13,2350,1.0
8028175,20220627,1855,ST-1619,ST-2473,,16,1695,1.0
8028176,20220627,2130,ST-728,ST-688,,65,2380,1.0
8028177,20220627,1925,ST-284,ST-688,,8,1849,1.0
8028178,20220627,15,ST-286,ST-688,,8,1230,1.0
8028179,20220627,1635,ST-1610,ST-1610,,11,952,1.0
8028180,20220627,2140,ST-1606,ST-1610,,6,550,1.0
8028181,20220627,1440,ST-174,ST-1610,,34,3820,1.0
8028182,20220627,1755,ST-2225,ST-1811,,23,3687,1.0
8028183,20220627,625,ST-158,ST-172,,2,334,1.0
8028184,20220627,2030,ST-1807,ST-172,,7,1335,1.0
8028185,20220627,840,ST-1460,ST-157,,10,2302,1.0
8028186,20220627,710,ST-1200,ST-157,,10,1830,1.0
8028187,20220627,2300,ST-176,ST-177,,69,10852,1.0
8028188,20220627,850,ST-2653,ST-1542,,115,1051,1.0
8028189,20220627,2120,ST-2653,ST-1542,,3,650,1.0
8028190,20220627,2310,ST-1542,ST-1542,,39,5189,1.0
8028191,20220627,1205,ST-1678,ST-1542,,22,4500,1.0
8028192,20220627,1330,ST-1678,ST-1542,,17,4120,1.0
8028193,20220627,825,ST-827,ST-1811,,11,2680,1.0
8028194,20220627,920,ST-1215,ST-1811,,21,2143,1.0
8028195,20220627,110,ST-173,ST-157,,6,470,1.0
8028196,20220627,1010,ST-157,ST-157,,19,529,1.0
8028197,20220627,1335,ST-157,ST-157,,24,908,1.0
8028198,20220627,1825,ST-157,ST-157,,0,0,1.0
8028199,20220627,2225,ST-177,ST-176,,12,667,2.0
8028200,20220627,1810,ST-132,ST-176,,33,4227,1.0
8028201,20220627,1950,ST-3070,ST-497,,117,2579,1.0
8028202,20220627,840,ST-487,ST-497,,14,1525,1.0
